46,1,6,1,6,1584,0,62,1216512,1,0.75,1.0,4718592,0.75,233570304,0
47,4,24,1,24,1584,1,66,1216512,0,0.75,1.0,18874368,0.75,934281216,0
48,1,18,3,6,1584,0,67,4866048,0,1.0,1.0,18874368,1.0,934281216,0
49,1,6,1,6,1584,1,68,1216512,1,0.75,1.0,4718592,0.75,233570304,0
50,1,6,1,6,1584,0,69,1216512,1,0.75,1.0,4718592,0.75,233570304,0
51,1,2,1,2,1584,0,70,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
52,1,6,1,6,1584,0,71,1216512,0,0.75,1.0,4718592,0.75,233570304,0
53,1,6,1,6,1584,0,72,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
54,1,6,1,6,1584,0,73,1216512,1,0.75,1.0,4718592,0.75,233570304,0
55,4,24,1,24,1584,1,77,1216512,0,0.75,1.0,18874368,0.75,934281216,0
56,1,18,3,6,1584,0,78,4866048,0,1.0,1.0,18874368,1.0,934281216,0
57,1,6,1,6,1584,1,79,1216512,1,0.75,1.0,4718592,0.75,233570304,0
58,1,6,1,6,1584,0,80,1216512,1,0.75,1.0,4718592,0.75,233570304,0
59,1,2,1,2,1584,0,81,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
60,1,6,1,6,1584,0,82,1216512,0,0.75,1.0,4718592,0.75,233570304,0
61,1,6,1,6,1584,0,83,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
62,1,6,1,6,1584,0,84,1216512,1,0.75,1.0,4718592,0.75,233570304,0
63,4,24,1,24,1584,1,88,1216512,0,0.75,1.0,18874368,0.75,934281216,0
64,1,18,3,6,1584,0,89,4866048,0,1.0,1.0,18874368,1.0,934281216,0
65,1,6,1,6,1584,1,90,1216512,1,0.75,1.0,4718592,0.75,233570304,0
66,1,6,1,6,1584,0,91,1216512,1,0.75,1.0,4718592,0.75,233570304,0
67,1,2,1,2,1584,0,92,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
68,1,6,1,6,1584,0,93,1216512,0,0.75,1.0,4718592,0.75,233570304,0
69,1,6,1,6,1584,0,94,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
70,1,6,1,6,1584,0,95,1216512,1,0.75,1.0,4718592,0.75,233570304,0
71,4,24,1,24,1584,1,99,1216512,0,0.75,1.0,18874368,0.75,934281216,0
72,1,18,3,6,1584,0,100,4866048,0,1.0,1.0,18874368,1.0,934281216,0
73,1,6,1,6,1584,1,101,1216512,1,0.75,1.0,4718592,0.75,233570304,0
74,1,6,1,6,1584,0,102,1216512,1,0.75,1.0,4718592,0.75,233570304,0
75,1,2,1,2,1584,0,103,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
76,1,6,1,6,1584,0,104,1216512,0,0.75,1.0,4718592,0.75,233570304,0
77,1,6,1,6,1584,0,105,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
78,1,6,1,6,1584,0,106,1216512,1,0.75,1.0,4718592,0.75,233570304,0
79,4,24,1,24,1584,1,110,1216512,0,0.75,1.0,18874368,0.75,934281216,0
80,1,18,3,6,1584,0,111,4866048,0,1.0,1.0,18874368,1.0,934281216,0
81,1,6,1,6,1584,1,112,1216512,1,0.75,1.0,4718592,0.75,233570304,0
82,1,6,1,6,1584,0,113,1216512,1,0.75,1.0,4718592,0.75,233570304,0
83,1,2,1,2,1584,0,114,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
84,1,6,1,6,1584,0,115,1216512,0,0.75,1.0,4718592,0.75,233570304,0
85,1,6,1,6,1584,0,116,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
86,1,6,1,6,1584,0,117,1216512,1,0.75,1.0,4718592,0.75,233570304,0
87,4,24,1,24,1584,1,121,1216512,0,0.75,1.0,18874368,0.75,934281216,0
88,1,18,3,6,1584,0,122,4866048,0,1.0,1.0,18874368,1.0,934281216,0
89,1,6,1,6,1584,1,123,1216512,1,0.75,1.0,4718592,0.75,233570304,0
90,1,6,1,6,1584,0,124,1216512,1,0.75,1.0,4718592,0.75,233570304,0
91,1,2,1,2,1584,0,125,1216512,0,0.5771484375,0.76953125,1210368,0.75,59913216,0
92,1,6,1,6,1584,0,126,1216512,0,0.75,1.0,4718592,0.75,233570304,0
93,1,6,1,6,1584,0,127,312048,1,0.1923828125,1.0,1210368,0.1923828125,59913216,0
94,1,6,1,6,1584,0,128,1216512,1,0.75,1.0,4718592,0.75,233570304,0
95,4,24,1,24,1584,1,132,1216512,0,0.75,1.0,18874368,0.75,934281216,0
96,1,18,3,6,1584,0,133,4866048,0,1.0,1.0,18874368,1.0,934281216,0
97,2,8,1,8,8,0,135,6144,1,0.732421875,0.9765625,6144000,0.75,1536000,0
