Chiplet ID,Tile ID,HW Type,Nbank,NW,NB,CM,Clock Frequency (Hz),Next Layer Type,mem_place,Accesses_r,Accesses_w,ddr_reuse_mul_r,dim1,dim2,dim3,dim4,mem_req_layer,DDR_access_layer,ddr_reuse_mul_w,F_non_zeros_r,F_non_zeros_w,mem_req_tn,DDR_access_tn,NW_real,NB_real,F_actbitlines
C1,T247,Mem Tile,1,1024,320,4,1000000000.0,{'L94': 'MatMulInteger'},{'L94': 'O'},{'L94': 6554},{'L94': 6554},{'L94': 1},{'L94': 1},{'L94': 128},{'L94': 2048.0},{'L94': nan},{'L94': 2097152},{'L94': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T248,Mem Tile,1,1024,320,4,1000000000.0,{'L95': 'MatMulInteger'},{'L95': 'W'},{'L95': 26215},{'L95': 26215},{'L95': 1},{'L95': 1024.0},{'L95': 1024.0},{'L95': nan},{'L95': nan},{'L95': 8388608},{'L95': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T250,Mem Tile,1,1024,320,4,1000000000.0,{'L95': 'MatMulInteger'},{'L95': 'O'},{'L95': 3277},{'L95': 3277},{'L95': 1},{'L95': 1},{'L95': 128},{'L95': 1024.0},{'L95': nan},{'L95': 1048576},{'L95': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T251,Mem Tile,1,1024,320,4,1000000000.0,{'L96': 'MatMulInteger'},{'L96': 'W'},{'L96': 26215},{'L96': 26215},{'L96': 1},{'L96': 1024.0},{'L96': 1024.0},{'L96': nan},{'L96': nan},{'L96': 8388608},{'L96': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T253,Mem Tile,1,1024,320,4,1000000000.0,{'L96': 'MatMulInteger'},{'L96': 'O'},{'L96': 3277},{'L96': 3277},{'L96': 1},{'L96': 1},{'L96': 128},{'L96': 1024.0},{'L96': nan},{'L96': 1048576},{'L96': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T255,Mem Tile,1,1024,320,4,1000000000.0,{'L97': 'SimplifiedLayerNormalization'},{'L97': 'O'},{'L97': 6554},{'L97': 6554},{'L97': 1},{'L97': 1},{'L97': 2048},{'L97': 128.0},{'L97': nan},{'L97': 2097152},{'L97': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T257,Mem Tile,1,1024,320,4,1000000000.0,{'L98': 'SimplifiedLayerNormalization'},{'L98': 'O'},{'L98': 3277},{'L98': 3277},{'L98': 1},{'L98': 1},{'L98': 1024},{'L98': 128.0},{'L98': nan},{'L98': 1048576},{'L98': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T258,Mem Tile,1,1024,320,4,1000000000.0,{'L99': 'GroupQueryAttention'},{'L99': 'W'},{'L99': 3277},{'L99': 3277},{'L99': 1},{'L99': 1.0},{'L99': 128.0},{'L99': 1024.0},{'L99': nan},{'L99': 1048576},{'L99': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T260,Mem Tile,1,1024,320,4,1000000000.0,{'L99': 'GroupQueryAttention'},{'L99': 'O'},{'L99': 6554},{'L99': 6554},{'L99': 1},{'L99': 1},{'L99': 128},{'L99': 2048.0},{'L99': nan},{'L99': 2097152},{'L99': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T261,Mem Tile,1,1024,320,4,1000000000.0,{'L100': 'MatMulInteger'},{'L100': 'W'},{'L100': 52429},{'L100': 52429},{'L100': 1},{'L100': 2048.0},{'L100': 1024.0},{'L100': nan},{'L100': nan},{'L100': 16777216},{'L100': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T263,Mem Tile,1,1024,320,4,1000000000.0,{'L100': 'MatMulInteger'},{'L100': 'O'},{'L100': 3277},{'L100': 3277},{'L100': 1},{'L100': 1},{'L100': 128},{'L100': 1024.0},{'L100': nan},{'L100': 1048576},{'L100': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T265,Mem Tile,1,1024,320,4,1000000000.0,{'L101': 'SkipLayerNorm'},{'L101': 'O'},{'L101': 3277},{'L101': 3277},{'L101': 1},{'L101': 1},{'L101': 128},{'L101': 1024.0},{'L101': nan},{'L101': 1048576},{'L101': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T266,Mem Tile,1,1024,320,4,1000000000.0,{'L102': 'MatMulInteger'},{'L102': 'W'},{'L102': 78644},{'L102': 78644},{'L102': 1},{'L102': 1024.0},{'L102': 3072.0},{'L102': nan},{'L102': nan},{'L102': 25165824},{'L102': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T268,Mem Tile,1,1024,320,4,1000000000.0,{'L102': 'MatMulInteger'},{'L102': 'O'},{'L102': 9831},{'L102': 9831},{'L102': 1},{'L102': 1},{'L102': 128},{'L102': 3072.0},{'L102': nan},{'L102': 3145728},{'L102': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T269,Mem Tile,1,1024,320,4,1000000000.0,{'L103': 'MatMulInteger'},{'L103': 'W'},{'L103': 78644},{'L103': 78644},{'L103': 1},{'L103': 1024.0},{'L103': 3072.0},{'L103': nan},{'L103': nan},{'L103': 25165824},{'L103': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T271,Mem Tile,1,1024,320,4,1000000000.0,{'L103': 'MatMulInteger'},{'L103': 'O'},{'L103': 9831},{'L103': 9831},{'L103': 1},{'L103': 1},{'L103': 128},{'L103': 3072.0},{'L103': nan},{'L103': 3145728},{'L103': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T273,Mem Tile,1,1024,320,4,1000000000.0,{'L104': 'Sigmoid'},{'L104': 'O'},{'L104': 9831},{'L104': 9831},{'L104': 1},{'L104': 1},{'L104': 128},{'L104': 3072.0},{'L104': nan},{'L104': 3145728},{'L104': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T274,Mem Tile,1,1024,320,4,1000000000.0,{'L105': 'MatMulInteger'},{'L105': 'W'},{'L105': 78644},{'L105': 78644},{'L105': 1},{'L105': 3072.0},{'L105': 1024.0},{'L105': nan},{'L105': nan},{'L105': 25165824},{'L105': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T276,Mem Tile,1,1024,320,4,1000000000.0,{'L105': 'MatMulInteger'},{'L105': 'O'},{'L105': 3277},{'L105': 3277},{'L105': 1},{'L105': 1},{'L105': 128},{'L105': 1024.0},{'L105': nan},{'L105': 1048576},{'L105': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T278,Mem Tile,1,1024,320,4,1000000000.0,{'L106': 'SkipLayerNorm'},{'L106': 'O'},{'L106': 3277},{'L106': 3277},{'L106': 1},{'L106': 1},{'L106': 128},{'L106': 1024.0},{'L106': nan},{'L106': 1048576},{'L106': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T279,Mem Tile,1,1024,320,4,1000000000.0,{'L107': 'MatMulInteger'},{'L107': 'W'},{'L107': 52429},{'L107': 52429},{'L107': 1},{'L107': 1024.0},{'L107': 2048.0},{'L107': nan},{'L107': nan},{'L107': 16777216},{'L107': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T281,Mem Tile,1,1024,320,4,1000000000.0,{'L107': 'MatMulInteger'},{'L107': 'O'},{'L107': 6554},{'L107': 6554},{'L107': 1},{'L107': 1},{'L107': 128},{'L107': 2048.0},{'L107': nan},{'L107': 2097152},{'L107': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T282,Mem Tile,1,1024,320,4,1000000000.0,{'L108': 'MatMulInteger'},{'L108': 'W'},{'L108': 26215},{'L108': 26215},{'L108': 1},{'L108': 1024.0},{'L108': 1024.0},{'L108': nan},{'L108': nan},{'L108': 8388608},{'L108': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T284,Mem Tile,1,1024,320,4,1000000000.0,{'L108': 'MatMulInteger'},{'L108': 'O'},{'L108': 3277},{'L108': 3277},{'L108': 1},{'L108': 1},{'L108': 128},{'L108': 1024.0},{'L108': nan},{'L108': 1048576},{'L108': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T285,Mem Tile,1,1024,320,4,1000000000.0,{'L109': 'MatMulInteger'},{'L109': 'W'},{'L109': 26215},{'L109': 26215},{'L109': 1},{'L109': 1024.0},{'L109': 1024.0},{'L109': nan},{'L109': nan},{'L109': 8388608},{'L109': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T287,Mem Tile,1,1024,320,4,1000000000.0,{'L109': 'MatMulInteger'},{'L109': 'O'},{'L109': 3277},{'L109': 3277},{'L109': 1},{'L109': 1},{'L109': 128},{'L109': 1024.0},{'L109': nan},{'L109': 1048576},{'L109': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T289,Mem Tile,1,1024,320,4,1000000000.0,{'L110': 'SimplifiedLayerNormalization'},{'L110': 'O'},{'L110': 6554},{'L110': 6554},{'L110': 1},{'L110': 1},{'L110': 2048},{'L110': 128.0},{'L110': nan},{'L110': 2097152},{'L110': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T291,Mem Tile,1,1024,320,4,1000000000.0,{'L111': 'SimplifiedLayerNormalization'},{'L111': 'O'},{'L111': 3277},{'L111': 3277},{'L111': 1},{'L111': 1},{'L111': 1024},{'L111': 128.0},{'L111': nan},{'L111': 1048576},{'L111': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T292,Mem Tile,1,1024,320,4,1000000000.0,{'L112': 'GroupQueryAttention'},{'L112': 'W'},{'L112': 3277},{'L112': 3277},{'L112': 1},{'L112': 1.0},{'L112': 128.0},{'L112': 1024.0},{'L112': nan},{'L112': 1048576},{'L112': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T294,Mem Tile,1,1024,320,4,1000000000.0,{'L112': 'GroupQueryAttention'},{'L112': 'O'},{'L112': 6554},{'L112': 6554},{'L112': 1},{'L112': 1},{'L112': 128},{'L112': 2048.0},{'L112': nan},{'L112': 2097152},{'L112': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T295,Mem Tile,1,1024,320,4,1000000000.0,{'L113': 'MatMulInteger'},{'L113': 'W'},{'L113': 52429},{'L113': 52429},{'L113': 1},{'L113': 2048.0},{'L113': 1024.0},{'L113': nan},{'L113': nan},{'L113': 16777216},{'L113': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T297,Mem Tile,1,1024,320,4,1000000000.0,{'L113': 'MatMulInteger'},{'L113': 'O'},{'L113': 3277},{'L113': 3277},{'L113': 1},{'L113': 1},{'L113': 128},{'L113': 1024.0},{'L113': nan},{'L113': 1048576},{'L113': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T299,Mem Tile,1,1024,320,4,1000000000.0,{'L114': 'SkipLayerNorm'},{'L114': 'O'},{'L114': 3277},{'L114': 3277},{'L114': 1},{'L114': 1},{'L114': 128},{'L114': 1024.0},{'L114': nan},{'L114': 1048576},{'L114': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T300,Mem Tile,1,1024,320,4,1000000000.0,{'L115': 'MatMulInteger'},{'L115': 'W'},{'L115': 78644},{'L115': 78644},{'L115': 1},{'L115': 1024.0},{'L115': 3072.0},{'L115': nan},{'L115': nan},{'L115': 25165824},{'L115': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T302,Mem Tile,1,1024,320,4,1000000000.0,{'L115': 'MatMulInteger'},{'L115': 'O'},{'L115': 9831},{'L115': 9831},{'L115': 1},{'L115': 1},{'L115': 128},{'L115': 3072.0},{'L115': nan},{'L115': 3145728},{'L115': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T303,Mem Tile,1,1024,320,4,1000000000.0,{'L116': 'MatMulInteger'},{'L116': 'W'},{'L116': 78644},{'L116': 78644},{'L116': 1},{'L116': 1024.0},{'L116': 3072.0},{'L116': nan},{'L116': nan},{'L116': 25165824},{'L116': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T305,Mem Tile,1,1024,320,4,1000000000.0,{'L116': 'MatMulInteger'},{'L116': 'O'},{'L116': 9831},{'L116': 9831},{'L116': 1},{'L116': 1},{'L116': 128},{'L116': 3072.0},{'L116': nan},{'L116': 3145728},{'L116': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T307,Mem Tile,1,1024,320,4,1000000000.0,{'L117': 'Sigmoid'},{'L117': 'O'},{'L117': 9831},{'L117': 9831},{'L117': 1},{'L117': 1},{'L117': 128},{'L117': 3072.0},{'L117': nan},{'L117': 3145728},{'L117': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T308,Mem Tile,1,1024,320,4,1000000000.0,{'L118': 'MatMulInteger'},{'L118': 'W'},{'L118': 78644},{'L118': 78644},{'L118': 1},{'L118': 3072.0},{'L118': 1024.0},{'L118': nan},{'L118': nan},{'L118': 25165824},{'L118': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T310,Mem Tile,1,1024,320,4,1000000000.0,{'L118': 'MatMulInteger'},{'L118': 'O'},{'L118': 3277},{'L118': 3277},{'L118': 1},{'L118': 1},{'L118': 128},{'L118': 1024.0},{'L118': nan},{'L118': 1048576},{'L118': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T312,Mem Tile,1,1024,320,4,1000000000.0,{'L119': 'SkipLayerNorm'},{'L119': 'O'},{'L119': 3277},{'L119': 3277},{'L119': 1},{'L119': 1},{'L119': 128},{'L119': 1024.0},{'L119': nan},{'L119': 1048576},{'L119': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T313,Mem Tile,1,1024,320,4,1000000000.0,{'L120': 'MatMulInteger'},{'L120': 'W'},{'L120': 52429},{'L120': 52429},{'L120': 1},{'L120': 1024.0},{'L120': 2048.0},{'L120': nan},{'L120': nan},{'L120': 16777216},{'L120': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T315,Mem Tile,1,1024,320,4,1000000000.0,{'L120': 'MatMulInteger'},{'L120': 'O'},{'L120': 6554},{'L120': 6554},{'L120': 1},{'L120': 1},{'L120': 128},{'L120': 2048.0},{'L120': nan},{'L120': 2097152},{'L120': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T316,Mem Tile,1,1024,320,4,1000000000.0,{'L121': 'MatMulInteger'},{'L121': 'W'},{'L121': 26215},{'L121': 26215},{'L121': 1},{'L121': 1024.0},{'L121': 1024.0},{'L121': nan},{'L121': nan},{'L121': 8388608},{'L121': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T318,Mem Tile,1,1024,320,4,1000000000.0,{'L121': 'MatMulInteger'},{'L121': 'O'},{'L121': 3277},{'L121': 3277},{'L121': 1},{'L121': 1},{'L121': 128},{'L121': 1024.0},{'L121': nan},{'L121': 1048576},{'L121': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T319,Mem Tile,1,1024,320,4,1000000000.0,{'L122': 'MatMulInteger'},{'L122': 'W'},{'L122': 26215},{'L122': 26215},{'L122': 1},{'L122': 1024.0},{'L122': 1024.0},{'L122': nan},{'L122': nan},{'L122': 8388608},{'L122': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T321,Mem Tile,1,1024,320,4,1000000000.0,{'L122': 'MatMulInteger'},{'L122': 'O'},{'L122': 3277},{'L122': 3277},{'L122': 1},{'L122': 1},{'L122': 128},{'L122': 1024.0},{'L122': nan},{'L122': 1048576},{'L122': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T323,Mem Tile,1,1024,320,4,1000000000.0,{'L123': 'SimplifiedLayerNormalization'},{'L123': 'O'},{'L123': 6554},{'L123': 6554},{'L123': 1},{'L123': 1},{'L123': 2048},{'L123': 128.0},{'L123': nan},{'L123': 2097152},{'L123': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T325,Mem Tile,1,1024,320,4,1000000000.0,{'L124': 'SimplifiedLayerNormalization'},{'L124': 'O'},{'L124': 3277},{'L124': 3277},{'L124': 1},{'L124': 1},{'L124': 1024},{'L124': 128.0},{'L124': nan},{'L124': 1048576},{'L124': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T326,Mem Tile,1,1024,320,4,1000000000.0,{'L125': 'GroupQueryAttention'},{'L125': 'W'},{'L125': 3277},{'L125': 3277},{'L125': 1},{'L125': 1.0},{'L125': 128.0},{'L125': 1024.0},{'L125': nan},{'L125': 1048576},{'L125': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T328,Mem Tile,1,1024,320,4,1000000000.0,{'L125': 'GroupQueryAttention'},{'L125': 'O'},{'L125': 6554},{'L125': 6554},{'L125': 1},{'L125': 1},{'L125': 128},{'L125': 2048.0},{'L125': nan},{'L125': 2097152},{'L125': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T329,Mem Tile,1,1024,320,4,1000000000.0,{'L126': 'MatMulInteger'},{'L126': 'W'},{'L126': 52429},{'L126': 52429},{'L126': 1},{'L126': 2048.0},{'L126': 1024.0},{'L126': nan},{'L126': nan},{'L126': 16777216},{'L126': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T331,Mem Tile,1,1024,320,4,1000000000.0,{'L126': 'MatMulInteger'},{'L126': 'O'},{'L126': 3277},{'L126': 3277},{'L126': 1},{'L126': 1},{'L126': 128},{'L126': 1024.0},{'L126': nan},{'L126': 1048576},{'L126': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T333,Mem Tile,1,1024,320,4,1000000000.0,{'L127': 'SkipLayerNorm'},{'L127': 'O'},{'L127': 3277},{'L127': 3277},{'L127': 1},{'L127': 1},{'L127': 128},{'L127': 1024.0},{'L127': nan},{'L127': 1048576},{'L127': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T334,Mem Tile,1,1024,320,4,1000000000.0,{'L128': 'MatMulInteger'},{'L128': 'W'},{'L128': 78644},{'L128': 78644},{'L128': 1},{'L128': 1024.0},{'L128': 3072.0},{'L128': nan},{'L128': nan},{'L128': 25165824},{'L128': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T336,Mem Tile,1,1024,320,4,1000000000.0,{'L128': 'MatMulInteger'},{'L128': 'O'},{'L128': 9831},{'L128': 9831},{'L128': 1},{'L128': 1},{'L128': 128},{'L128': 3072.0},{'L128': nan},{'L128': 3145728},{'L128': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T337,Mem Tile,1,1024,320,4,1000000000.0,{'L129': 'MatMulInteger'},{'L129': 'W'},{'L129': 78644},{'L129': 78644},{'L129': 1},{'L129': 1024.0},{'L129': 3072.0},{'L129': nan},{'L129': nan},{'L129': 25165824},{'L129': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T339,Mem Tile,1,1024,320,4,1000000000.0,{'L129': 'MatMulInteger'},{'L129': 'O'},{'L129': 9831},{'L129': 9831},{'L129': 1},{'L129': 1},{'L129': 128},{'L129': 3072.0},{'L129': nan},{'L129': 3145728},{'L129': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T341,Mem Tile,1,1024,320,4,1000000000.0,{'L130': 'Sigmoid'},{'L130': 'O'},{'L130': 9831},{'L130': 9831},{'L130': 1},{'L130': 1},{'L130': 128},{'L130': 3072.0},{'L130': nan},{'L130': 3145728},{'L130': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T342,Mem Tile,1,1024,320,4,1000000000.0,{'L131': 'MatMulInteger'},{'L131': 'W'},{'L131': 78644},{'L131': 78644},{'L131': 1},{'L131': 3072.0},{'L131': 1024.0},{'L131': nan},{'L131': nan},{'L131': 25165824},{'L131': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T344,Mem Tile,1,1024,320,4,1000000000.0,{'L131': 'MatMulInteger'},{'L131': 'O'},{'L131': 3277},{'L131': 3277},{'L131': 1},{'L131': 1},{'L131': 128},{'L131': 1024.0},{'L131': nan},{'L131': 1048576},{'L131': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T346,Mem Tile,1,1024,320,4,1000000000.0,{'L132': 'SkipLayerNorm'},{'L132': 'O'},{'L132': 3277},{'L132': 3277},{'L132': 1},{'L132': 1},{'L132': 128},{'L132': 1024.0},{'L132': nan},{'L132': 1048576},{'L132': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T347,Mem Tile,1,1024,320,4,1000000000.0,{'L133': 'MatMulInteger'},{'L133': 'W'},{'L133': 52429},{'L133': 52429},{'L133': 1},{'L133': 1024.0},{'L133': 2048.0},{'L133': nan},{'L133': nan},{'L133': 16777216},{'L133': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T349,Mem Tile,1,1024,320,4,1000000000.0,{'L133': 'MatMulInteger'},{'L133': 'O'},{'L133': 6554},{'L133': 6554},{'L133': 1},{'L133': 1},{'L133': 128},{'L133': 2048.0},{'L133': nan},{'L133': 2097152},{'L133': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T350,Mem Tile,1,1024,320,4,1000000000.0,{'L134': 'MatMulInteger'},{'L134': 'W'},{'L134': 26215},{'L134': 26215},{'L134': 1},{'L134': 1024.0},{'L134': 1024.0},{'L134': nan},{'L134': nan},{'L134': 8388608},{'L134': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T352,Mem Tile,1,1024,320,4,1000000000.0,{'L134': 'MatMulInteger'},{'L134': 'O'},{'L134': 3277},{'L134': 3277},{'L134': 1},{'L134': 1},{'L134': 128},{'L134': 1024.0},{'L134': nan},{'L134': 1048576},{'L134': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T353,Mem Tile,1,1024,320,4,1000000000.0,{'L135': 'MatMulInteger'},{'L135': 'W'},{'L135': 26215},{'L135': 26215},{'L135': 1},{'L135': 1024.0},{'L135': 1024.0},{'L135': nan},{'L135': nan},{'L135': 8388608},{'L135': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T355,Mem Tile,1,1024,320,4,1000000000.0,{'L135': 'MatMulInteger'},{'L135': 'O'},{'L135': 3277},{'L135': 3277},{'L135': 1},{'L135': 1},{'L135': 128},{'L135': 1024.0},{'L135': nan},{'L135': 1048576},{'L135': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T357,Mem Tile,1,1024,320,4,1000000000.0,{'L136': 'SimplifiedLayerNormalization'},{'L136': 'O'},{'L136': 6554},{'L136': 6554},{'L136': 1},{'L136': 1},{'L136': 2048},{'L136': 128.0},{'L136': nan},{'L136': 2097152},{'L136': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T359,Mem Tile,1,1024,320,4,1000000000.0,{'L137': 'SimplifiedLayerNormalization'},{'L137': 'O'},{'L137': 3277},{'L137': 3277},{'L137': 1},{'L137': 1},{'L137': 1024},{'L137': 128.0},{'L137': nan},{'L137': 1048576},{'L137': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T360,Mem Tile,1,1024,320,4,1000000000.0,{'L138': 'GroupQueryAttention'},{'L138': 'W'},{'L138': 3277},{'L138': 3277},{'L138': 1},{'L138': 1.0},{'L138': 128.0},{'L138': 1024.0},{'L138': nan},{'L138': 1048576},{'L138': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T362,Mem Tile,1,1024,320,4,1000000000.0,{'L138': 'GroupQueryAttention'},{'L138': 'O'},{'L138': 6554},{'L138': 6554},{'L138': 1},{'L138': 1},{'L138': 128},{'L138': 2048.0},{'L138': nan},{'L138': 2097152},{'L138': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T363,Mem Tile,1,1024,320,4,1000000000.0,{'L139': 'MatMulInteger'},{'L139': 'W'},{'L139': 52429},{'L139': 52429},{'L139': 1},{'L139': 2048.0},{'L139': 1024.0},{'L139': nan},{'L139': nan},{'L139': 16777216},{'L139': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T365,Mem Tile,1,1024,320,4,1000000000.0,{'L139': 'MatMulInteger'},{'L139': 'O'},{'L139': 3277},{'L139': 3277},{'L139': 1},{'L139': 1},{'L139': 128},{'L139': 1024.0},{'L139': nan},{'L139': 1048576},{'L139': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T367,Mem Tile,1,1024,320,4,1000000000.0,{'L140': 'SkipLayerNorm'},{'L140': 'O'},{'L140': 3277},{'L140': 3277},{'L140': 1},{'L140': 1},{'L140': 128},{'L140': 1024.0},{'L140': nan},{'L140': 1048576},{'L140': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T368,Mem Tile,1,1024,320,4,1000000000.0,{'L141': 'MatMulInteger'},{'L141': 'W'},{'L141': 78644},{'L141': 78644},{'L141': 1},{'L141': 1024.0},{'L141': 3072.0},{'L141': nan},{'L141': nan},{'L141': 25165824},{'L141': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T370,Mem Tile,1,1024,320,4,1000000000.0,{'L141': 'MatMulInteger'},{'L141': 'O'},{'L141': 9831},{'L141': 9831},{'L141': 1},{'L141': 1},{'L141': 128},{'L141': 3072.0},{'L141': nan},{'L141': 3145728},{'L141': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T371,Mem Tile,1,1024,320,4,1000000000.0,{'L142': 'MatMulInteger'},{'L142': 'W'},{'L142': 78644},{'L142': 78644},{'L142': 1},{'L142': 1024.0},{'L142': 3072.0},{'L142': nan},{'L142': nan},{'L142': 25165824},{'L142': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T373,Mem Tile,1,1024,320,4,1000000000.0,{'L142': 'MatMulInteger'},{'L142': 'O'},{'L142': 9831},{'L142': 9831},{'L142': 1},{'L142': 1},{'L142': 128},{'L142': 3072.0},{'L142': nan},{'L142': 3145728},{'L142': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T375,Mem Tile,1,1024,320,4,1000000000.0,{'L143': 'Sigmoid'},{'L143': 'O'},{'L143': 9831},{'L143': 9831},{'L143': 1},{'L143': 1},{'L143': 128},{'L143': 3072.0},{'L143': nan},{'L143': 3145728},{'L143': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T376,Mem Tile,1,1024,320,4,1000000000.0,{'L144': 'MatMulInteger'},{'L144': 'W'},{'L144': 78644},{'L144': 78644},{'L144': 1},{'L144': 3072.0},{'L144': 1024.0},{'L144': nan},{'L144': nan},{'L144': 25165824},{'L144': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T378,Mem Tile,1,1024,320,4,1000000000.0,{'L144': 'MatMulInteger'},{'L144': 'O'},{'L144': 3277},{'L144': 3277},{'L144': 1},{'L144': 1},{'L144': 128},{'L144': 1024.0},{'L144': nan},{'L144': 1048576},{'L144': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
