Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,prec,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
L285,%1498,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L286,%1502,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.18/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L287,%1503:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L288,%1504,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.19/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L289,%1508,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.19/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L290,%1512,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.19/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L291,%1517,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.19/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L292,%1518,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.19/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L293,%1522:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.19/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L294,%1523,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L295,%1527,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L296,%1528:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L297,%1529,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.19/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L298,%1533,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.19/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L299,%1537,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.19/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L300,%1539,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L301,%1543,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.19/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L302,%1544:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L303,%1545,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.20/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L304,%1549,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.20/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L305,%1553,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.20/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L306,%1558,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.20/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L307,%1559,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.20/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L308,%1563:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.20/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L309,%1564,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L310,%1568,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L311,%1569:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L312,%1570,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.20/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L313,%1574,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.20/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L314,%1578,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.20/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L315,%1580,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L316,%1584,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.20/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L317,%1585:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L318,%1586,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.21/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L319,%1590,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.21/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L320,%1594,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.21/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L321,%1599,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.21/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L322,%1600,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.21/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L323,%1604:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.21/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L324,%1605,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L325,%1609,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L326,%1610:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L327,%1611,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.21/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L328,%1615,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.21/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L329,%1619,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.21/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L330,%1621,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L331,%1625,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.21/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L332,%1626:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L333,%1627,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.22/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L334,%1631,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.22/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L335,%1635,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.22/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L336,%1640,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.22/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L337,%1641,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.22/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L338,%1645:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.22/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L339,%1646,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L340,%1650,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L341,%1651:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L342,%1652,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.22/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L343,%1656,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.22/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L344,%1660,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.22/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L345,%1662,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L346,%1666,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.22/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L347,%1667:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L348,%1668,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.23/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L349,%1672,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.23/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L350,%1676,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.23/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L351,%1681,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.23/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L352,%1682,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.23/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L353,%1686:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.23/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L354,%1687,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L355,%1691,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L356,%1692:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L357,%1693,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.23/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L358,%1697,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.23/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L359,%1701,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.23/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L360,%1703,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L361,%1707,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.23/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L362,%1708:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L363,%1709,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.24/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L364,%1713,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.24/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L365,%1717,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.24/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L366,%1722,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.24/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L367,%1723,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.24/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L368,%1727:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.24/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L369,%1728,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L370,%1732,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L371,%1733:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L372,%1734,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.24/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L373,%1738,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.24/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L374,%1742,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.24/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L375,%1744,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L376,%1748,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.24/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L377,%1749:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/input_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L378,%1750,MatMulInteger,1,128,1152,NA,1152,1024,NA,NA,NA,NA,NA,NA,8,1,128,1024,NA,/model/layers.25/attn/q_proj/MatMul_quant,NA,NA,NA,NA,NA
L379,%1754,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.25/attn/k_proj/MatMul_quant,NA,NA,NA,NA,NA
L380,%1758,MatMulInteger,1,128,1152,NA,1152,256,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.25/attn/v_proj/MatMul_quant,NA,NA,NA,NA,NA
L381,%1763,SimplifiedLayerNormalization,1,512,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,512,256,NA,/model/layers.25/attn/q_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L382,%1764,SimplifiedLayerNormalization,1,128,256,NA,256,NA,NA,NA,NA,NA,NA,NA,8,1,128,256,NA,/model/layers.25/attn/k_norm/SimplifiedLayerNormalization,NA,NA,NA,NA,NA
L383,%1768:3,GroupQueryAttention,1,128,1024,NA,1,128,256,NA,1,128,256,NA,8,1,128,1024,NA,/model/layers.25/attn/GroupQueryAttention,NA,NA,NA,NA,NA
L384,%1769,MatMulInteger,1,128,1024,NA,1024,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/attn/o_proj/MatMul_quant,NA,NA,NA,NA,NA
L385,%1773,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/post_attention_layernorm/LayerNorm,NA,NA,NA,NA,NA
L386,%1774:4,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/pre_feedforward_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L387,%1775,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.25/mlp/gate_proj/MatMul_quant,NA,NA,NA,NA,NA
L388,%1779,MatMulInteger,1,128,1152,NA,1152,6912,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.25/mlp/up_proj/MatMul_quant,NA,NA,NA,NA,NA
L389,%1783,FastGelu,1,128,6912,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,128,6912,NA,/model/layers.25/mlp/act_fn/FastGelu,NA,NA,NA,NA,NA
L390,%1785,MatMulInteger,1,128,6912,NA,6912,1152,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/mlp/down_proj/MatMul_quant,NA,NA,NA,NA,NA
L391,%1789,LayerNorm,1,128,1152,NA,1152,NA,NA,NA,NA,NA,NA,NA,8,1,128,1152,NA,/model/layers.25/post_feedforward_layernorm/LayerNorm,NA,NA,NA,NA,NA
L392,%1790,SkipLayerNorm,1,128,1152,NA,1,128,1152,NA,1152,NA,NA,NA,8,1,128,1152,NA,/model/layers.26/final_norm_layernorm/SkipLayerNorm,NA,NA,NA,NA,NA
L393,%1792,MatMul,1,128,1152,NA,1152,262144,NA,NA,NA,NA,NA,NA,8,1,128,262144,NA,/lm_head/MatMul,NA,NA,NA,NA,NA
